user_id,item_id,rating
2,15,1
2,16,2
2,17,2
2,18,1
2,19,2
2,20,2
2,21,2
2,22,2
2,23,2
2,24,2
2,25,2
2,26,2
2,27,2
2,28,2
2,29,1
2,30,2
2,31,1
2,32,2
2,33,2
2,34,2
2,35,2
2,36,2
2,37,2
2,38,2
2,39,2
2,40,1
2,41,2
2,42,1
2,43,2
2,44,2
2,45,2
2,46,2
2,47,2
2,48,2
2,49,2
2,50,1
2,51,2
2,52,2
2,53,2
2,54,2
2,55,2
2,56,1
2,57,2
2,58,2
2,59,2
2,60,2
2,61,2
2,62,2
2,63,2
2,64,2
2,65,2
2,66,2
2,67,2
2,68,2
2,69,2
2,70,2
2,71,2
2,72,2
2,73,2
2,74,2
2,75,2
2,76,2
2,77,2
2,78,2
2,79,2
2,80,2
2,81,2
2,82,1
2,83,2
2,84,2
2,85,2
2,86,2
2,87,2
2,88,2
2,89,2
2,90,2
2,91,2
2,92,2
2,93,2
2,94,2
2,95,2
2,96,1
2,97,2
2,98,2
2,99,2
3,0,1
3,1,0
3,2,2
3,3,1
3,4,2
3,5,2
3,6,2
3,7,2
3,8,2
3,9,1
3,10,1
3,11,1
3,12,2
3,13,2
3,14,2
3,15,1
3,16,2
3,17,2
3,18,2
3,19,2
3,20,1
3,21,2
3,22,2
3,23,1
3,24,0
3,25,2
3,26,2
3,27,2
3,28,2
3,29,1
3,30,2
3,31,1
3,32,1
3,33,1
3,34,2
3,35,2
3,36,2
3,37,1
3,38,2
3,39,2
3,40,2
3,41,1
3,42,2
3,43,2
3,44,2
3,45,1
3,46,2
3,47,2
3,48,2
3,49,2
3,50,1
3,51,0
3,52,2
3,53,2
3,54,2
3,55,1
3,56,1
3,57,1
3,58,0
3,59,2
3,60,2
3,61,2
3,62,2
3,63,2
3,64,2
3,65,2
3,66,2
3,67,2
3,68,1
3,69,1
3,70,2
3,71,2
3,72,2
3,73,2
3,74,2
3,75,0
3,76,1
3,77,2
3,78,2
3,79,2
3,80,2
3,81,2
3,82,1
3,83,2
3,84,2
3,85,2
3,86,2
3,87,2
3,88,1
3,89,2
3,90,0
3,91,1
3,92,2
3,93,2
3,94,2
3,95,2
3,96,1
3,97,2
3,98,1
3,99,2
4,0,1
4,1,2
4,2,2
4,3,1
4,4,2
4,5,2
4,6,2
4,7,2
4,8,2
4,9,1
4,10,1
4,11,1
4,12,2
4,13,2
4,14,2
4,15,1
4,16,2
4,17,2
4,18,2
4,19,1
4,20,2
4,21,2
4,22,2
4,23,1
4,24,1
4,25,2
4,26,2
4,27,2
4,28,2
4,29,1
4,30,2
4,31,1
4,32,1
4,33,1
4,34,2
4,35,2
4,36,2
4,37,1
4,38,2
4,39,2
4,40,2
4,41,1
4,42,1
4,43,1
4,44,2
4,45,1
4,46,2
4,47,2
4,48,2
4,49,2
4,50,1
4,51,2
4,52,2
4,53,2
4,54,2
4,55,2
4,56,1
4,57,2
4,58,1
4,59,2
4,60,2
4,61,2
4,62,2
4,63,2
4,64,2
4,65,2
4,66,2
4,67,2
4,68,1
4,69,2
4,70,2
4,71,2
4,72,2
4,73,2
4,74,2
4,75,1
4,76,1
4,77,2
4,78,0
4,79,2
4,80,2
4,81,2
4,82,1
4,83,2
4,84,2
4,85,2
4,86,2
4,87,2
4,88,1
4,89,2
4,90,1
4,91,1
4,92,2
4,93,2
4,94,2
4,95,2
4,96,1
4,97,2
4,98,1
4,99,2
5,0,1
5,1,1
5,2,2
5,3,1
5,4,1
5,5,2
5,6,2
5,7,2
5,8,2
5,9,1
5,10,1
5,11,1
5,12,2
5,13,2
5,14,1
5,15,1
5,16,2
5,17,2
5,18,1
5,19,1
5,20,1
5,21,1
5,22,2
5,23,2
5,24,1
5,25,2
5,26,2
5,27,1
5,28,1
5,29,1
5,30,2
5,31,1
5,32,1
5,33,0
5,34,2
5,35,2
5,36,2
5,37,1
5,38,2
5,39,2
5,40,1
5,41,1
5,42,1
5,43,1
5,44,2
5,45,1
5,46,2
5,47,1
5,48,2
5,49,2
5,50,1
5,51,1
5,52,1
5,53,2
5,54,2
5,55,2
5,56,1
5,57,1
5,58,1
5,59,2
5,60,2
5,61,2
5,62,1
5,63,2
5,64,2
5,65,2
5,66,2
5,67,2
5,68,1
5,69,1
5,70,2
5,71,1
5,72,1
5,73,2
5,74,2
5,75,1
5,76,1
5,77,2
5,78,1
5,79,1
5,80,2
5,81,1
5,82,1
5,83,2
5,84,2
5,85,2
5,86,2
5,87,2
5,88,1
5,89,2
5,90,1
5,91,1
5,92,1
5,93,1
5,94,2
5,95,2
5,96,1
5,97,1
5,98,1
5,99,2
6,0,1
6,1,2
6,2,2
6,3,1
6,4,2
6,5,2
6,6,2
6,7,2
6,8,2
6,9,2
6,10,2
6,11,2
6,12,2
6,13,2
6,14,2
6,15,2
6,16,2
6,17,2
6,18,2
6,19,2
6,20,2
6,21,2
6,22,2
6,23,2
6,24,1
6,25,2
6,26,2
6,27,2
6,28,2
6,29,2
6,30,2
6,31,2
6,32,2
6,33,1
6,34,2
6,35,2
6,36,2
6,37,1
6,38,2
6,39,2
6,40,2
6,41,2
6,42,2
6,43,2
6,44,2
6,45,1
6,46,2
6,47,1
6,48,2
6,49,2
6,50,2
6,51,2
6,52,2
6,53,2
6,54,2
6,55,2
6,56,1
6,57,2
6,58,1
6,59,2
6,60,2
6,61,2
6,62,2
6,63,2
6,64,2
6,65,2
6,66,2
6,67,2
6,68,2
6,69,2
6,70,2
6,71,2
6,72,2
6,73,2
6,74,2
6,75,1
6,76,2
6,77,2
6,78,2
6,79,2
6,80,2
6,81,2
6,82,1
6,83,2
6,84,2
6,85,2
6,86,2
6,87,2
6,88,2
6,89,2
6,90,1
6,91,1
6,92,2
6,93,2
6,94,2
6,95,2
6,96,2
6,97,2
6,98,2
6,99,2
7,0,0
7,1,2
7,2,2
7,3,2
7,4,2
7,5,2
7,6,2
7,7,2
7,8,2
7,9,1
7,10,2
7,11,2
7,12,2
7,13,2
7,14,2
7,15,2
7,16,2
7,17,2
7,18,1
7,19,2
7,20,1
7,21,2
7,22,2
7,23,2
7,24,1
7,25,2
7,26,2
7,27,1
7,28,2
7,29,1
7,30,2
7,31,1
7,32,1
7,33,2
7,34,2
7,35,2
7,36,2
7,37,2
7,38,2
7,39,2
7,40,1
7,41,2
7,42,1
7,43,1
7,44,2
7,45,2
7,46,2
7,47,2
7,48,2
7,49,2
7,50,1
7,51,2
7,52,2
7,53,2
7,54,2
7,55,2
7,56,1
7,57,2
7,58,1
7,59,2
7,60,2
7,61,2
7,62,2
7,63,2
7,64,2
7,65,2
7,66,2
7,67,2
7,68,2
7,69,2
7,70,2
7,71,2
7,72,1
7,73,2
7,74,2
7,75,1
7,76,2
7,77,2
7,78,2
7,79,1
7,80,2
7,81,1
7,82,1
7,83,2
7,84,2
7,85,2
7,86,2
7,87,2
7,88,2
7,89,2
7,90,1
7,91,2
7,92,2
7,93,2
7,94,2
7,95,2
7,96,1
7,97,2
7,98,2
7,99,2
8,0,2
8,1,2
8,2,2
8,3,1
8,4,2
8,5,2
8,6,2
8,7,2
8,8,2
8,9,2
8,10,1
8,11,1
8,12,2
8,13,2
8,14,2
8,15,1
8,16,2
8,17,2
8,18,2
8,19,2
8,20,2
8,21,2
8,22,2
8,23,2
8,24,1
8,25,2
8,26,2
8,27,2
8,28,1
8,29,1
8,30,2
8,31,1
8,32,2
8,33,1
8,34,2
8,35,2
8,36,2
8,37,1
8,38,2
8,39,2
8,40,2
8,41,1
8,42,2
8,43,2
8,44,2
8,45,1
8,46,2
8,47,2
8,48,2
8,49,2
8,50,1
8,51,2
8,52,2
8,53,2
8,54,2
8,55,2
8,56,1
8,57,2
8,58,1
8,59,2
8,60,2
8,61,2
8,62,2
8,63,2
8,64,2
8,65,2
8,66,2
8,67,2
8,68,1
8,69,2
8,70,2
8,71,2
8,72,2
8,73,2
8,74,2
8,75,1
8,76,1
8,77,2
8,78,1
8,79,2
8,80,2
8,81,2
8,82,1
8,83,2
8,84,2
8,85,2
8,86,2
8,87,2
8,88,1
8,89,2
8,90,1
8,91,1
8,92,1
8,93,2
8,94,2
8,95,2
8,96,1
8,97,2
8,98,1
8,99,2
9,0,2
9,1,2
9,2,2
9,3,1
9,4,2
9,5,2
9,6,2
9,7,2
9,8,2
9,9,2
9,10,2
9,11,0
9,12,2
9,13,2
9,14,2
9,15,1
9,16,2
9,17,2
9,18,2
9,19,2
9,20,2
9,21,2
9,22,2
9,23,2
9,24,1
9,25,2
9,26,2
9,27,2
9,28,1
9,29,1
9,30,2
9,31,1
9,32,2
9,33,1
9,34,2
9,35,2
9,36,2
9,37,1
9,38,2
9,39,2
9,40,2
9,41,0
9,42,2
9,43,0
9,44,2
9,45,1
9,46,2
9,47,2
9,48,2
9,49,2
9,50,1
9,51,2
9,52,2
9,53,2
9,54,2
9,55,2
9,56,1
9,57,2
9,58,1
9,59,2
9,60,2
9,61,2
9,62,2
9,63,2
9,64,2
9,65,2
9,66,2
9,67,2
9,68,0
9,69,2
9,70,2
9,71,2
9,72,2
9,73,2
9,74,2
9,75,1
9,76,0
9,77,2
9,78,2
9,79,2
9,80,2
9,81,2
9,82,1
9,83,2
9,84,2
9,85,2
9,86,2
9,87,2
9,88,1
9,89,2
9,90,1
9,91,1
9,92,1
9,93,2
9,94,2
9,95,2
9,96,1
9,97,2
9,98,1
9,99,2
10,0,1
10,1,1
10,2,2
10,3,1
10,4,2
10,5,2
10,6,2
10,7,2
10,8,2
10,9,1
10,10,2
10,11,2
10,12,2
10,13,2
10,14,2
10,15,1
10,16,2
10,17,2
10,18,2
10,19,2
10,20,1
10,21,2
10,22,2
10,23,2
10,24,1
10,25,2
10,26,2
10,27,2
10,28,2
10,29,1
10,30,2
10,31,1
10,32,2
10,33,2
10,34,2
10,35,2
10,36,2
10,37,1
10,38,2
10,39,2
10,40,2
10,41,2
10,42,1
10,43,1
10,44,2
10,45,1
10,46,2
10,47,2
10,48,2
10,49,2
10,50,1
10,51,1
10,52,2
10,53,2
10,54,2
10,55,2
10,56,1
10,57,2
10,58,1
10,59,2
10,60,2
10,61,2
10,62,2
10,63,2
10,64,2
10,65,2
10,66,2
10,67,2
10,68,2
10,69,2
10,70,2
10,71,2
10,72,2
10,73,2
10,74,2
10,75,1
10,76,2
10,77,2
10,78,2
10,79,2
10,80,2
10,81,1
10,82,1
10,83,2
10,84,2
10,85,2
10,86,2
10,87,2
10,88,1
10,89,2
10,90,1
10,91,1
10,92,2
10,93,2
10,94,2
10,95,2
10,96,1
10,97,1
10,98,1
10,99,2
11,0,1
11,1,1
11,2,1
11,3,1
11,4,2
11,5,2
11,6,2
11,7,2
11,8,2
11,9,1
11,10,1
11,11,1
11,12,2
11,13,2
11,14,1
11,15,1
11,16,2
11,17,2
11,18,1
11,19,1
11,20,1
11,21,2
11,22,2
11,23,1
11,24,1
11,25,2
11,26,2
11,27,1
11,28,1
11,29,1
11,30,2
11,31,1
11,32,1
11,33,1
11,34,2
11,35,2
11,36,2
11,37,1
11,38,2
11,39,2
11,40,0
11,41,1
11,42,1
11,43,1
11,44,2
11,45,1
11,46,2
11,47,2
11,48,2
11,49,2
11,50,1
11,51,1
11,52,2
11,53,2
11,54,2
11,55,2
11,56,1
11,57,1
11,58,1
11,59,2
11,60,2
11,61,2
11,62,1
11,63,2
11,64,2
11,65,2
11,66,2
11,67,2
11,68,1
11,69,1
11,70,2
11,71,2
11,72,1
11,73,2
11,74,2
11,75,1
11,76,1
11,77,2
11,78,1
11,79,1
11,80,2
11,81,1
11,82,1
11,83,2
11,84,2
11,85,2
11,86,2
11,87,2
11,88,1
11,89,2
11,90,1
11,91,1
11,92,1
11,93,2
11,94,1
11,95,2
11,96,1
11,97,0
11,98,1
11,99,2
12,0,2
12,1,0
12,2,2
12,3,1
12,4,2
12,5,2
12,6,2
12,7,2
12,8,2
12,9,2
12,10,2
12,11,2
12,12,2
12,13,2
12,14,2
12,15,2
12,16,2
12,17,2
12,18,2
12,19,2
12,20,1
12,21,2
12,22,2
12,23,2
12,24,1
12,25,2
12,26,2
12,27,2
12,28,2
12,29,1
12,30,2
12,31,1
12,32,2
12,33,2
12,34,2
12,35,2
12,36,2
12,37,1
12,38,2
12,39,2
12,40,2
12,41,2
12,42,1
12,43,1
12,44,2
12,45,1
12,46,2
12,47,2
12,48,2
12,49,2
12,50,1
12,51,0
12,52,2
12,53,2
12,54,2
12,55,2
12,56,1
12,57,2
12,58,1
12,59,2
12,60,2
12,61,2
12,62,2
12,63,2
12,64,2
12,65,2
12,66,2
12,67,2
12,68,2
12,69,2
12,70,2
12,71,2
12,72,2
12,73,2
12,74,2
12,75,1
12,76,2
12,77,2
12,78,2
12,79,2
12,80,2
12,81,2
12,82,1
12,83,2
12,84,2
12,85,2
12,86,2
12,87,2
12,88,1
12,89,2
12,90,1
12,91,1
12,92,2
12,93,2
12,94,2
12,95,2
12,96,2
12,97,2
12,98,1
12,99,2
13,0,2
13,1,2
13,2,2
13,3,2
13,4,2
13,5,2
13,6,2
13,7,2
13,8,2
13,9,2
13,10,2
13,11,2
13,12,2
13,13,2
13,14,2
13,15,2
13,16,2
13,17,2
13,18,2
13,19,2
13,20,2
13,21,2
13,22,2
13,23,2
13,24,2
13,25,2
13,26,2
13,27,2
13,28,2
13,29,2
13,30,2
13,31,2
13,32,2
13,33,2
13,34,2
13,35,2
13,36,2
13,37,2
13,38,2
13,39,2
13,40,2
13,41,2
13,42,2
13,43,2
13,44,2
13,45,2
13,46,2
13,47,2
13,48,2
13,49,2
13,50,2
13,51,2
13,52,2
13,53,2
13,54,2
13,55,2
13,56,2
13,57,2
13,58,2
13,59,2
13,60,2
13,61,2
13,62,2
13,63,2
13,64,2
13,65,2
13,66,2
13,67,2
13,68,2
13,69,2
13,70,2
13,71,2
13,72,2
13,73,2
13,74,2
13,75,2
13,76,2
13,77,2
13,78,2
13,79,2
13,80,2
13,81,2
13,82,2
13,83,2
13,84,2
13,85,2
13,86,2
13,87,2
13,88,2
13,89,2
13,90,2
13,91,2
13,92,2
13,93,2
13,94,2
13,95,2
13,96,2
13,97,2
13,98,2
13,99,2
14,0,2
14,1,1
14,2,2
14,3,1
14,4,2
14,5,2
14,6,2
14,7,2
14,8,2
14,9,1
14,10,1
14,11,1
14,12,2
14,13,2
14,14,2
14,15,1
14,16,2
14,17,2
14,18,1
14,19,1
14,20,1
14,21,2
14,22,2
14,23,2
14,24,1
14,25,2
14,26,2
14,27,2
14,28,2
14,29,1
14,30,2
14,31,1
14,32,1
14,33,2
14,34,2
14,35,2
14,36,2
14,37,1
14,38,2
14,39,2
14,40,2
14,41,1
14,42,1
14,43,1
14,44,2
14,45,1
14,46,2
14,47,2
14,48,2
14,49,2
14,50,1
14,51,1
14,52,2
14,53,2
14,54,2
14,55,2
14,56,1
14,57,1
14,58,1
14,59,2
14,60,2
14,61,2
14,62,2
14,63,2
14,64,2
14,65,2
14,66,2
14,67,2
14,68,1
14,69,1
14,70,2
14,71,2
14,72,2
14,73,2
14,74,2
14,75,1
14,76,1
14,77,2
14,78,2
14,79,2
14,80,2
14,81,2
14,82,1
14,83,2
14,84,2
14,85,2
14,86,2
14,87,2
14,88,1
14,89,2
14,90,1
14,91,1
14,92,2
14,93,2
14,94,2
14,95,2
14,96,1
14,97,2
14,98,1
14,99,2
15,0,1
15,1,2
15,2,2
15,3,1
15,4,2
15,5,2
15,6,2
15,7,2
15,8,2
15,9,2
15,10,2
15,11,2
15,12,2
15,13,2
15,14,2
15,15,2
15,16,2
15,17,2
15,18,2
15,19,2
15,20,2
15,21,2
15,22,2
15,23,2
15,24,1
15,25,2
15,26,2
15,27,2
15,28,2
15,29,1
15,30,2
15,31,2
15,32,2
15,33,2
15,34,2
15,35,2
15,36,2
15,37,1
15,38,2
15,39,2
15,40,2
15,41,2
15,42,2
15,43,2
15,44,2
15,45,1
15,46,2
15,47,2
15,48,2
15,49,2
15,50,1
15,51,2
15,52,2
15,53,2
15,54,2
15,55,2
15,56,0
15,57,2
15,58,1
15,59,2
15,60,2
15,61,2
15,62,2
15,63,2
15,64,2
15,65,2
15,66,2
15,67,2
15,68,2
15,69,2
15,70,2
15,71,2
15,72,2
15,73,2
15,74,2
15,75,1
15,76,2
15,77,2
15,78,2
15,79,2
15,80,2
15,81,2
15,82,2
15,83,2
15,84,2
15,85,2
15,86,2
15,87,2
15,88,1
15,89,2
15,90,1
15,91,1
15,92,2
15,93,2
15,94,2
15,95,2
15,96,2
15,97,2
15,98,2
15,99,2
16,0,2
16,1,2
16,2,2
16,3,2
16,4,2
16,5,2
16,6,2
16,7,2
16,8,2
16,9,1
16,10,2
16,11,2
16,12,2
16,13,2
16,14,2
16,15,0
16,16,2
16,17,2
16,18,2
16,19,2
16,20,2
16,21,2
16,22,2
16,23,2
16,24,1
16,25,2
16,26,2
16,27,2
16,28,2
16,29,1
16,30,2
16,31,1
16,32,2
16,33,2
16,34,2
16,35,2
16,36,2
16,37,2
16,38,2
16,39,2
16,40,2
16,41,2
16,42,2
16,43,2
16,44,2
16,45,1
16,46,2
16,47,2
16,48,2
16,49,2
16,50,1
16,51,2
16,52,2
16,53,2
16,54,2
16,55,2
16,56,1
16,57,2
16,58,1
16,59,2
16,60,2
16,61,2
16,62,2
16,63,2
16,64,2
16,65,2
16,66,2
16,67,2
16,68,2
16,69,2
16,70,2
16,71,2
16,72,2
16,73,2
16,74,2
16,75,1
16,76,2
16,77,2
16,78,2
16,79,2
16,80,2
16,81,1
16,82,1
16,83,2
16,84,2
16,85,2
16,86,2
16,87,2
16,88,2
16,89,2
16,90,1
16,91,1
16,92,2
16,93,2
16,94,2
16,95,2
16,96,1
16,97,2
16,98,2
16,99,2
17,0,0
17,1,2
17,2,2
17,3,1
17,4,2
17,5,2
17,6,2
17,7,2
17,8,2
17,9,2
17,10,1
17,11,1
17,12,2
17,13,2
17,14,2
17,15,2
17,16,2
17,17,2
17,18,2
17,19,2
17,20,2
17,21,2
17,22,2
17,23,2
17,24,2
17,25,2
17,26,2
17,27,2
17,28,2
17,29,1
17,30,2
17,31,1
17,32,2
17,33,1
17,34,2
17,35,2
17,36,2
17,37,1
17,38,2
17,39,2
17,40,2
17,41,1
17,42,2
17,43,2
17,44,2
17,45,1
17,46,2
17,47,2
17,48,2
17,49,2
17,50,1
17,51,2
17,52,2
17,53,2
17,54,2
17,55,2
17,56,1
17,57,2
17,58,2
17,59,2
17,60,2
17,61,2
17,62,2
17,63,2
17,64,2
17,65,2
17,66,2
17,67,2
17,68,1
17,69,2
17,70,2
17,71,2
17,72,2
17,73,2
17,74,2
17,75,2
17,76,1
17,77,2
17,78,2
17,79,2
17,80,2
17,81,2
17,82,1
17,83,2
17,84,2
17,85,2
17,86,2
17,87,2
17,88,1
17,89,2
17,90,2
17,91,1
17,92,2
17,93,2
17,94,2
17,95,2
17,96,2
17,97,2
17,98,1
17,99,2
18,0,1
18,1,2
18,2,2
18,3,1
18,4,2
18,5,2
18,6,2
18,7,2
18,8,2
18,9,2
18,10,1
18,11,1
18,12,2
18,13,2
18,14,2
18,15,1
18,16,2
18,17,2
18,18,2
18,19,2
18,20,2
18,21,2
18,22,2
18,23,1
18,24,1
18,25,2
18,26,2
18,27,2
18,28,2
18,29,1
18,30,2
18,31,1
18,32,2
18,33,1
18,34,2
18,35,2
18,36,2
18,37,1
18,38,2
18,39,2
18,40,2
18,41,1
18,42,1
18,43,2
18,44,2
18,45,1
18,46,2
18,47,2
18,48,2
18,49,2
18,50,1
18,51,2
18,52,2
18,53,2
18,54,2
18,55,1
18,56,1
18,57,2
18,58,1
18,59,2
18,60,2
18,61,2
18,62,2
18,63,2
18,64,2
18,65,2
18,66,2
18,67,2
18,68,1
18,69,2
18,70,2
18,71,2
18,72,2
18,73,2
18,74,2
18,75,1
18,76,1
18,77,2
18,78,2
18,79,2
18,80,2
18,81,2
18,82,1
18,83,2
18,84,2
18,85,2
18,86,2
18,87,2
18,88,1
18,89,2
18,90,1
18,91,1
18,92,2
18,93,2
18,94,2
18,95,2
18,96,1
18,97,2
18,98,1
18,99,2
19,0,2
19,1,1
19,2,1
19,3,1
19,4,1
19,5,2
19,6,2
19,7,1
19,8,1
19,9,1
19,10,1
19,11,1
19,12,2
19,13,2
19,14,1
19,15,1
19,16,2
19,17,2
19,18,1
19,19,1
19,20,1
19,21,1
19,22,2
19,23,2
19,24,1
19,25,0
19,26,2
19,27,1
19,28,1
19,29,1
19,30,2
19,31,1
19,32,1
19,33,2
19,34,1
19,35,2
19,36,2
19,37,2
19,38,2
19,39,2
19,40,1
19,41,1
19,42,0
19,43,1
19,44,2
19,45,1
19,46,2
19,47,2
19,48,2
19,49,2
19,50,1
19,51,1
19,52,1
19,53,2
19,54,2
19,55,2
19,56,1
19,57,1
19,58,1
19,59,1
19,60,2
19,61,2
19,62,1
19,63,1
19,64,2
19,65,2
19,66,2
19,67,2
19,68,1
19,69,1
19,70,2
19,71,1
19,72,1
19,73,2
19,74,2
19,75,1
19,76,1
19,77,2
19,78,1
19,79,1
19,80,2
19,81,1
19,82,1
19,83,2
19,84,2
19,85,2
19,86,2
19,87,2
19,88,1
19,89,2
19,90,1
19,91,1
19,92,1
19,93,2
19,94,1
19,95,2
19,96,1
19,97,1
19,98,1
19,99,2
20,0,2
20,1,1
20,2,2
20,3,1
20,4,2
20,5,2
20,6,2
20,7,2
20,8,2
20,9,2
20,10,1
20,11,1
20,12,2
20,13,2
20,14,2
20,15,1
20,16,2
20,17,2
20,18,2
20,19,1
20,20,2
20,21,2
20,22,2
20,23,2
20,24,1
20,25,2
20,26,2
20,27,0
20,28,1
20,29,1
20,30,2
20,31,1
20,32,2
20,33,2
20,34,2
20,35,2
20,36,2
20,37,1
20,38,2
20,39,2
20,40,2
20,41,1
20,42,2
20,43,2
20,44,2
20,45,1
20,46,2
20,47,2
20,48,2
20,49,2
20,50,1
20,51,1
20,52,2
20,53,2
20,54,2
20,55,2
20,56,1
20,57,0
20,58,1
20,59,2
20,60,2
20,61,2
20,62,2
20,63,2
20,64,2
20,65,2
20,66,2
20,67,2
20,68,1
20,69,0
20,70,2
20,71,2
20,72,0
20,73,2
20,74,2
20,75,1
20,76,1
20,77,2
20,78,1
20,79,0
20,80,2
20,81,2
20,82,1
20,83,2
20,84,2
20,85,2
20,86,2
20,87,2
20,88,1
20,89,2
20,90,1
20,91,1
20,92,1
20,93,2
20,94,1
20,95,2
20,96,0
20,97,2
20,98,1
20,99,2
21,0,2
21,1,2
21,2,2
21,3,2
21,4,2
21,5,2
21,6,2
21,7,2
21,8,2
21,9,2
21,10,2
21,11,2
21,12,2
21,13,2
21,14,2
21,15,2
21,16,2
21,17,2
21,18,2
21,19,2
21,20,2
21,21,2
21,22,2
21,23,2
21,24,2
21,25,2
21,26,2
21,27,2
21,28,2
21,29,2
21,30,2
21,31,2
21,32,2
21,33,2
21,34,2
21,35,2
21,36,2
21,37,2
21,38,2
21,39,2
21,40,2
21,41,2
21,42,2
21,43,2
21,44,2
21,45,1
21,46,2
21,47,2
21,48,2
21,49,2
21,50,2
21,51,2
21,52,2
21,53,2
21,54,2
21,55,2
21,56,2
21,57,2
21,58,2
21,59,2
21,60,2
21,61,2
21,62,2
21,63,2
21,64,2
21,65,2
21,66,2
21,67,2
21,68,2
21,69,2
21,70,2
21,71,2
21,72,2
21,73,2
21,74,2
21,75,2
21,76,2
21,77,2
21,78,2
21,79,2
21,80,2
21,81,2
21,82,1
21,83,2
21,84,2
21,85,2
21,86,2
21,87,2
21,88,2
21,89,2
21,90,2
21,91,2
21,92,2
21,93,2
21,94,2
21,95,2
21,96,2
21,97,2
21,98,2
21,99,2
22,0,2
22,1,1
22,2,2
22,3,1
22,4,2
22,5,2
22,6,2
22,7,2
22,8,2
22,9,1
22,10,1
22,11,2
22,12,2
22,13,2
22,14,1
22,15,1
22,16,2
22,17,2
22,18,1
22,19,1
22,20,1
22,21,2
22,22,2
22,23,2
22,24,1
22,25,2
22,26,2
22,27,1
22,28,2
22,29,1
22,30,2
22,31,1
22,32,1
22,33,2
22,34,2
22,35,2
22,36,2
22,37,1
22,38,2
22,39,2
22,40,1
22,41,2
22,42,1
22,43,1
22,44,2
22,45,1
22,46,2
22,47,2
22,48,2
22,49,2
22,50,1
22,51,1
22,52,2
22,53,2
22,54,2
22,55,2
22,56,1
22,57,1
22,58,1
22,59,2
22,60,2
22,61,2
22,62,1
22,63,2
22,64,2
22,65,2
22,66,2
22,67,2
22,68,2
22,69,1
22,70,2
22,71,2
22,72,1
22,73,2
22,74,2
22,75,1
22,76,2
22,77,2
22,78,2
22,79,1
22,80,2
22,81,1
22,82,1
22,83,2
22,84,2
22,85,2
22,86,2
22,87,2
22,88,1
22,89,2
22,90,1
22,91,1
22,92,2
22,93,2
22,94,2
22,95,2
22,96,1
22,97,1
22,98,1
22,99,2
23,0,1
23,1,1
23,2,2
23,3,1
23,4,2
23,5,2
23,6,2
23,7,2
23,8,2
23,9,1
23,10,2
23,11,0
23,12,2
23,13,2
23,14,2
23,15,1
23,16,2
23,17,2
23,18,1
23,19,1
23,20,1
23,21,2
23,22,2
23,23,2
23,24,1
23,25,2
23,26,2
23,27,1
23,28,2
